9 48.0 340 -10
10 48.0 400 -10
11 48.0 460 -10
12 48.0 520 -10
13 48.0 100 110
14 48.0 160 110
15 48.0 220 110
16 48.0 280 110
17 48.0 340 110
18 48.0 400 110
19 48.0 460 110
20 48.0 520 110
2 48.0 0 -240
5 48.0 100 -10
6 48.0 160 -10
7 48.0 220 -10
8 48.0 280 -10
9 48.0 340 -10
10 48.0 400 -10
11 48.0 460 -10
12 48.0 520 -10
13 48.0 100 110
14 48.0 160 110
15 48.0 220 110
16 48.0 280 110
17 48.0 340 110
18 48.0 400 110
19 48.0 460 110
20 48.0 520 110
3 48.0 0 -420
5 48.0 100 -10
6 48.0 160 -10
7 48.0 220 -10
8 48.0 280 -10
9 48.0 340 -10
10 48.0 400 -10
11 48.0 460 -10
12 48.0 520 -10
13 48.0 100 110
14 48.0 160 110
15 48.0 220 110
16 48.0 280 110
17 48.0 340 110
18 48.0 400 110
19 48.0 460 110
20 48.0 520 110
4 48.0 0 -600
5 48.0 100 -10
6 48.0 160 -10
7 48.0 220 -10
8 48.0 280 -10
9 48.0 340 -10
10 48.0 400 -10
11 48.0 460 -10
12 48.0 520 -10
13 48.0 100 110
14 48.0 160 110
15 48.0 220 110
16 48.0 280 110
17 48.0 340 110
18 48.0 400 110
19 48.0 460 110
20 48.0 520 110
0 49.0 100 20
5 49.0 100 -40
0 52.0 100 30
5 52.0 100 -10
1 52.0 0 -50
5 52.0 100 -10
6 52.0 160 -10
7 52.0 220 -10
8 52.0 280 -10
9 52.0 340 -10
10 52.0 400 -10
11 52.0 460 -10
12 52.0 520 -10
13 52.0 100 110
14 52.0 160 110
15 52.0 220 110
16 52.0 280 110
17 52.0 340 110
18 52.0 400 110
19 52.0 460 110
20 52.0 520 110
2 52.0 0 -230
5 52.0 100 -10
6 52.0 160 -10
7 52.0 220 -10
8 52.0 280 -10
9 52.0 340 -10
10 52.0 400 -10
11 52.0 460 -10
12 52.0 520 -10
13 52.0 100 110
14 52.0 160 110
15 52.0 220 110
16 52.0 280 110
17 52.0 340 110
18 52.0 400 110
19 52.0 460 110
20 52.0 520 110
3 52.0 0 -410
5 52.0 100 -10
6 52.0 160 -10
7 52.0 220 -10
8 52.0 280 -10
9 52.0 340 -10
10 52.0 400 -10
11 52.0 460 -10
12 52.0 520 -10
13 52.0 100 110
14 52.0 160 110
15 52.0 220 110
16 52.0 280 110
17 52.0 340 110
18 52.0 400 110
19 52.0 460 110
20 52.0 520 110
4 52.0 0 -590
5 52.0 100 -10
6 52.0 160 -10
7 52.0 220 -10
8 52.0 280 -10
9 52.0 340 -10
10 52.0 400 -10
11 52.0 460 -10
12 52.0 520 -10
13 52.0 100 110
14 52.0 160 110
15 52.0 220 110
16 52.0 280 110
17 52.0 340 110
18 52.0 400 110
19 52.0 460 110
20 52.0 520 110
0 55.0 100 40
5 55.0 100 -40
1 56.0 0 -40
5 56.0 100 -10
6 56.0 160 -10
7 56.0 220 -10
8 56.0 280 -10
9 56.0 340 -10
10 56.0 400 -10
11 56.0 460 -10
12 56.0 520 -10
13 56.0 100 110
14 56.0 160 110
15 56.0 220 110
16 56.0 280 110
17 56.0 340 110
18 56.0 400 110
19 56.0 460 110
20 56.0 520 110
2 56.0 0 -220
5 56.0 100 -10
6 56.0 160 -10
7 56.0 220 -10
8 56.0 280 -10
9 56.0 340 -10
10 56.0 400 -10
11 56.0 460 -10
12 56.0 520 -10
13 56.0 100 110
14 56.0 160 110
15 56.0 220 110
16 56.0 280 110
17 56.0 340 110
18 56.0 400 110
19 56.0 460 110
20 56.0 520 110
3 56.0 0 -400
5 56.0 100 -10
6 56.0 160 -10
7 56.0 220 -10
8 56.0 280 -10
9 56.0 340 -10
10 56.0 400 -10
11 56.0 460 -10
12 56.0 520 -10
13 56.0 100 110
14 56.0 160 110
15 56.0 220 110
16 56.0 280 110
17 56.0 340 110
18 56.0 400 110
19 56.0 460 110
20 56.0 520 110
4 56.0 0 -580
5 56.0 100 -10
6 56.0 160 -10
7 56.0 220 -10
8 56.0 280 -10
9 56.0 340 -10
10 56.0 400 -10
11 56.0 460 -10
12 56.0 520 -10
13 56.0 100 110
14 56.0 160 110
15 56.0 220 110
16 56.0 280 110
17 56.0 340 110
18 56.0 400 110
19 56.0 460 110
20 56.0 520 110
0 58.0 100 50
5 58.0 100 -10
5 58.0 100 -10
1 60.0 0 -30
5 60.0 100 -10
6 60.0 160 -10
7 60.0 220 -10
8 60.0 280 -10
9 60.0 340 -10
10 60.0 400 -10
11 60.0 460 -10
12 60.0 520 -10
13 60.0 100 110
14 60.0 160 110
15 60.0 220 110
16 60.0 280 110
17 60.0 340 110
18 60.0 400 110
19 60.0 460 110
20 60.0 520 110
2 60.0 0 -210
5 60.0 100 -10
6 60.0 160 -10
7 60.0 220 -10
8 60.0 280 -10
9 60.0 340 -10
10 60.0 400 -10
11 60.0 460 -10
12 60.0 520 -10
13 60.0 100 110
14 60.0 160 110
15 60.0 220 110
16 60.0 280 110
17 60.0 340 110
18 60.0 400 110
19 60.0 460 110
20 60.0 520 110
3 60.0 0 -390
5 60.0 100 -10
6 60.0 160 -10
7 60.0 220 -10
8 60.0 280 -10
9 60.0 340 -10
10 60.0 400 -10
11 60.0 460 -10
12 60.0 520 -10
13 60.0 100 110
14 60.0 160 110
15 60.0 220 110
16 60.0 280 110
17 60.0 340 110
18 60.0 400 110
19 60.0 460 110
20 60.0 520 110
4 60.0 0 -570
5 60.0 100 -10
6 60.0 160 -10
7 60.0 220 -10
8 60.0 280 -10
9 60.0 340 -10
10 60.0 400 -10
11 60.0 460 -10
12 60.0 520 -10
13 60.0 100 110
14 60.0 160 110
15 60.0 220 110
16 60.0 280 110
17 60.0 340 110
18 60.0 400 110
19 60.0 460 110
20 60.0 520 110
0 61.0 100 60
13 61.0 100 110
0 64.0 100 70
13 64.0 100 140
1 64.0 0 -20
5 64.0 100 -10
6 64.0 160 -10
7 64.0 220 -10
8 64.0 280 -10
9 64.0 340 -10
10 64.0 400 -10
11 64.0 460 -10
12 64.0 520 -10
13 64.0 100 110
